Project        ImType Object           ExpTime Filter  LST      UTDate     UTC        JD           Filename               [Logged@UT]
OSU-03A-0001   OBJECT OB140805            50.0 H       13:21:09 2014-06-02 01:22:35.8 2456810.5574 ir140601.0125          [01:23:42.1
OSU-03A-0001   OBJECT OB140805            50.0 H       13:22:15 2014-06-02 01:23:41.6 2456810.5581 ir140601.0126          [01:24:48.8
OSU-03A-0001   OBJECT OB140805           300.0 I       13:17:53 2014-06-02 01:19:20.2 2456810.5551 ccd140601.0038         [01:25:04.2
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:32:12 2014-06-02 01:33:36.8 2456810.5650 ccd140601.0039         [01:34:41.5
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:33:18 2014-06-02 01:34:43.2 2456810.5658 ccd140601.0040         [01:35:47.0
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:34:25 2014-06-02 01:35:49.5 2456810.5666 ccd140601.0041         [01:36:54.2
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:35:31 2014-06-02 01:36:56.0 2456810.5673 ccd140601.0042         [01:38:00.0
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:36:38 2014-06-02 01:38:02.6 2456810.5681 ccd140601.0043         [01:39:07.3
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:37:45 2014-06-02 01:39:09.0 2456810.5688 ccd140601.0044         [01:40:12.9
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:38:51 2014-06-02 01:40:15.4 2456810.5696 ccd140601.0045         [01:41:20.0
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:39:58 2014-06-02 01:41:21.8 2456810.5704 ccd140601.0046         [01:42:25.7
NOAO-13B-0270  OBJECT 2014 HS184_1        20.0 V       13:41:04 2014-06-02 01:42:28.2 2456810.5712 ccd140601.0047         [01:43:32.9
